Metrics,Num_Neighbors,PCA_Components,N_Random_States,Score
mahalanobis,15,30,3,0.57
mahalanobis,15,30,5,0.57
mahalanobis,15,30,10,0.58
mahalanobis,15,30,15,0.59
mahalanobis,15,30,20,0.56
mahalanobis,15,35,1,0.64
mahalanobis,15,35,2,0.55
mahalanobis,15,35,3,0.57
mahalanobis,15,35,5,0.57
mahalanobis,15,35,10,0.58
mahalanobis,15,35,15,0.6
mahalanobis,15,35,20,0.57
mahalanobis,15,40,1,0.65
mahalanobis,15,40,2,0.53
mahalanobis,15,40,3,0.57
mahalanobis,15,40,5,0.58
mahalanobis,15,40,10,0.58
mahalanobis,15,40,15,0.6
mahalanobis,15,40,20,0.56
mahalanobis,15,45,1,0.64
mahalanobis,15,45,2,0.55
mahalanobis,15,45,3,0.57
mahalanobis,15,45,5,0.57
mahalanobis,15,45,10,0.57
mahalanobis,15,45,15,0.6
mahalanobis,15,45,20,0.57
mahalanobis,15,50,1,0.64
mahalanobis,15,50,2,0.55
mahalanobis,15,50,3,0.57
mahalanobis,15,50,5,0.57
mahalanobis,15,50,10,0.57
mahalanobis,15,50,15,0.6
mahalanobis,15,50,20,0.57
mahalanobis,15,55,1,0.65
mahalanobis,15,55,2,0.55
mahalanobis,15,55,3,0.57
mahalanobis,15,55,5,0.57
mahalanobis,15,55,10,0.57
mahalanobis,15,55,15,0.6
mahalanobis,15,55,20,0.57
mahalanobis,15,60,1,0.65
mahalanobis,15,60,2,0.55
mahalanobis,15,60,3,0.57
mahalanobis,15,60,5,0.57
mahalanobis,15,60,10,0.57
mahalanobis,15,60,15,0.6
mahalanobis,15,60,20,0.57
mahalanobis,15,65,1,0.65
mahalanobis,15,65,2,0.55
mahalanobis,15,65,3,0.58
mahalanobis,15,65,5,0.57
mahalanobis,15,65,10,0.57
mahalanobis,15,65,15,0.6
mahalanobis,15,65,20,0.57
mahalanobis,15,70,1,0.64
mahalanobis,15,70,2,0.55
mahalanobis,15,70,3,0.57
mahalanobis,15,70,5,0.57
mahalanobis,15,70,10,0.57
mahalanobis,15,70,15,0.6
mahalanobis,15,70,20,0.56
mahalanobis,15,75,1,0.65
mahalanobis,15,75,2,0.55
mahalanobis,15,75,3,0.57
mahalanobis,15,75,5,0.57
mahalanobis,15,75,10,0.57
mahalanobis,15,75,15,0.6
mahalanobis,15,75,20,0.56
mahalanobis,20,0,1,0.64
mahalanobis,20,0,2,0.56
mahalanobis,20,0,3,0.56
mahalanobis,20,0,5,0.56
mahalanobis,20,0,10,0.57
mahalanobis,20,0,15,0.55
mahalanobis,20,0,20,0.58
mahalanobis,20,3,1,0.51
mahalanobis,20,3,2,0.47
mahalanobis,20,3,3,0.51
mahalanobis,20,3,5,0.49
mahalanobis,20,3,10,0.51
mahalanobis,20,3,15,0.48
mahalanobis,20,3,20,0.45
mahalanobis,20,4,1,0.58
mahalanobis,20,4,2,0.51
mahalanobis,20,4,3,0.49
mahalanobis,20,4,5,0.49
mahalanobis,20,4,10,0.52
mahalanobis,20,4,15,0.55
mahalanobis,20,4,20,0.52
mahalanobis,20,5,1,0.6
mahalanobis,20,5,2,0.49
mahalanobis,20,5,3,0.52
mahalanobis,20,5,5,0.51
mahalanobis,20,5,10,0.52
mahalanobis,20,5,15,0.55
mahalanobis,20,5,20,0.5
mahalanobis,20,6,1,0.63
mahalanobis,20,6,2,0.5
mahalanobis,20,6,3,0.53
mahalanobis,20,6,5,0.51
mahalanobis,20,6,10,0.54
mahalanobis,20,6,15,0.54
mahalanobis,20,6,20,0.51
mahalanobis,20,7,1,0.65
mahalanobis,20,7,2,0.52
mahalanobis,20,7,3,0.54
mahalanobis,20,7,5,0.52
mahalanobis,20,7,10,0.55
mahalanobis,20,7,15,0.53
mahalanobis,20,7,20,0.51
mahalanobis,20,8,1,0.64
mahalanobis,20,8,2,0.53
mahalanobis,20,8,3,0.55
mahalanobis,20,8,5,0.54
mahalanobis,20,8,10,0.56
mahalanobis,20,8,15,0.52
mahalanobis,20,8,20,0.53
mahalanobis,20,9,1,0.64
mahalanobis,20,9,2,0.54
mahalanobis,20,9,3,0.58
mahalanobis,20,9,5,0.56
mahalanobis,20,9,10,0.56
mahalanobis,20,9,15,0.52
mahalanobis,20,9,20,0.53
mahalanobis,20,10,1,0.64
mahalanobis,20,10,2,0.54
mahalanobis,20,10,3,0.57
mahalanobis,20,10,5,0.57
mahalanobis,20,10,10,0.56
mahalanobis,20,10,15,0.52
mahalanobis,20,10,20,0.53
mahalanobis,20,13,1,0.64
mahalanobis,20,13,2,0.52
mahalanobis,20,13,3,0.57
mahalanobis,20,13,5,0.56
mahalanobis,20,13,10,0.56
mahalanobis,20,13,15,0.51
mahalanobis,20,13,20,0.56
mahalanobis,20,15,1,0.64
mahalanobis,20,15,2,0.52
mahalanobis,20,15,3,0.59
mahalanobis,20,15,5,0.54
mahalanobis,20,15,10,0.56
mahalanobis,20,15,15,0.53
mahalanobis,20,15,20,0.55
mahalanobis,20,20,1,0.64
mahalanobis,20,20,2,0.53
mahalanobis,20,20,3,0.57
mahalanobis,20,20,5,0.54
mahalanobis,20,20,10,0.57
mahalanobis,20,20,15,0.55
mahalanobis,20,20,20,0.55
mahalanobis,20,25,1,0.64
mahalanobis,20,25,2,0.54
mahalanobis,20,25,3,0.58
mahalanobis,20,25,5,0.55
mahalanobis,20,25,10,0.56
mahalanobis,20,25,15,0.54
mahalanobis,20,25,20,0.56
mahalanobis,20,30,1,0.64
mahalanobis,20,30,2,0.55
mahalanobis,20,30,3,0.58
mahalanobis,20,30,5,0.55
mahalanobis,20,30,10,0.57
mahalanobis,20,30,15,0.54
mahalanobis,20,30,20,0.56
mahalanobis,20,35,1,0.64
mahalanobis,20,35,2,0.55
mahalanobis,20,35,3,0.57
mahalanobis,20,35,5,0.56
mahalanobis,20,35,10,0.57
mahalanobis,20,35,15,0.54
mahalanobis,20,35,20,0.56
mahalanobis,20,40,1,0.64
mahalanobis,20,40,2,0.56
mahalanobis,20,40,3,0.56
mahalanobis,20,40,5,0.56
mahalanobis,20,40,10,0.57
mahalanobis,20,40,15,0.54
mahalanobis,20,40,20,0.57
mahalanobis,20,45,1,0.64
mahalanobis,20,45,2,0.56
mahalanobis,20,45,3,0.56
mahalanobis,20,45,5,0.57
mahalanobis,20,45,10,0.57
mahalanobis,20,45,15,0.55
mahalanobis,20,45,20,0.57
mahalanobis,20,50,1,0.64
mahalanobis,20,50,2,0.55
mahalanobis,20,50,3,0.56
mahalanobis,20,50,5,0.57
mahalanobis,20,50,10,0.57
mahalanobis,20,50,15,0.55
mahalanobis,20,50,20,0.57
mahalanobis,20,55,1,0.64
mahalanobis,20,55,2,0.55
mahalanobis,20,55,3,0.56
mahalanobis,20,55,5,0.57
mahalanobis,20,55,10,0.57
mahalanobis,20,55,15,0.55
mahalanobis,20,55,20,0.57
mahalanobis,20,60,1,0.64
mahalanobis,20,60,2,0.56
mahalanobis,20,60,3,0.56
mahalanobis,20,60,5,0.57
mahalanobis,20,60,10,0.57
mahalanobis,20,60,15,0.55
mahalanobis,20,60,20,0.57
mahalanobis,20,65,1,0.64
mahalanobis,20,65,2,0.56
mahalanobis,20,65,3,0.56
mahalanobis,20,65,5,0.56
mahalanobis,20,65,10,0.57
mahalanobis,20,65,15,0.55
mahalanobis,20,65,20,0.58
mahalanobis,20,70,1,0.64
mahalanobis,20,70,2,0.56
mahalanobis,20,70,3,0.56
mahalanobis,20,70,5,0.56
mahalanobis,20,70,10,0.57
mahalanobis,20,70,15,0.55
mahalanobis,20,70,20,0.58
mahalanobis,20,75,1,0.64
mahalanobis,20,75,2,0.56
mahalanobis,20,75,3,0.56
mahalanobis,20,75,5,0.56
mahalanobis,20,75,10,0.57
mahalanobis,20,75,15,0.55
mahalanobis,20,75,20,0.58
euclidean,1,0,1,0.74
euclidean,1,0,2,0.74
euclidean,1,0,3,0.71
euclidean,1,0,5,0.75
euclidean,1,0,10,0.79
euclidean,1,0,15,0.72
euclidean,1,0,20,0.66
euclidean,1,3,1,0.48
euclidean,1,3,2,0.49
euclidean,1,3,3,0.56
euclidean,1,3,5,0.45
euclidean,1,3,10,0.51
euclidean,1,3,15,0.53
euclidean,1,3,20,0.5
euclidean,1,4,1,0.5
euclidean,1,4,2,0.42
euclidean,1,4,3,0.48
euclidean,1,4,5,0.49
euclidean,1,4,10,0.47
euclidean,1,4,15,0.41
euclidean,1,4,20,0.48
euclidean,1,5,1,0.59
euclidean,1,5,2,0.43
euclidean,1,5,3,0.6
euclidean,1,5,5,0.6
euclidean,1,5,10,0.55
euclidean,1,5,15,0.54
euclidean,1,5,20,0.48
euclidean,1,6,1,0.64
euclidean,1,6,2,0.5
euclidean,1,6,3,0.61
euclidean,1,6,5,0.54
euclidean,1,6,10,0.55
euclidean,1,6,15,0.52
euclidean,1,6,20,0.52
euclidean,1,7,1,0.64
euclidean,1,7,2,0.61
euclidean,1,7,3,0.61
euclidean,1,7,5,0.59
euclidean,1,7,10,0.55
euclidean,1,7,15,0.58
euclidean,1,7,20,0.57
euclidean,1,8,1,0.71
euclidean,1,8,2,0.66
euclidean,1,8,3,0.66
euclidean,1,8,5,0.71
euclidean,1,8,10,0.61
euclidean,1,8,15,0.65
euclidean,1,8,20,0.59
euclidean,1,9,1,0.68
euclidean,1,9,2,0.68
euclidean,1,9,3,0.69
euclidean,1,9,5,0.7
euclidean,1,9,10,0.57
euclidean,1,9,15,0.64
euclidean,1,9,20,0.64
euclidean,1,10,1,0.69
euclidean,1,10,2,0.65
euclidean,1,10,3,0.65
euclidean,1,10,5,0.68
euclidean,1,10,10,0.58
euclidean,1,10,15,0.67
euclidean,1,10,20,0.63
euclidean,1,13,1,0.68
euclidean,1,13,2,0.74
euclidean,1,13,3,0.67
euclidean,1,13,5,0.7
euclidean,1,13,10,0.65
euclidean,1,13,15,0.67
euclidean,1,13,20,0.66
euclidean,1,15,1,0.71
euclidean,1,15,2,0.73
euclidean,1,15,3,0.72
euclidean,1,15,5,0.74
euclidean,1,15,10,0.63
euclidean,1,15,15,0.71
euclidean,1,15,20,0.66
euclidean,1,20,1,0.7
euclidean,1,20,2,0.7
euclidean,1,20,3,0.69
euclidean,1,20,5,0.72
euclidean,1,20,10,0.68
euclidean,1,20,15,0.69
euclidean,1,20,20,0.69
euclidean,1,25,1,0.72
euclidean,1,25,2,0.71
euclidean,1,25,3,0.73
euclidean,1,25,5,0.73
euclidean,1,25,10,0.7
euclidean,1,25,15,0.69
euclidean,1,25,20,0.65
euclidean,1,30,1,0.76
euclidean,1,30,2,0.73
euclidean,1,30,3,0.72
euclidean,1,30,5,0.74
euclidean,1,30,10,0.72
euclidean,1,30,15,0.72
euclidean,1,30,20,0.64
euclidean,1,35,1,0.74
euclidean,1,35,2,0.73
euclidean,1,35,3,0.71
euclidean,1,35,5,0.72
euclidean,1,35,10,0.71
euclidean,1,35,15,0.72
euclidean,1,35,20,0.66
euclidean,1,40,1,0.73
euclidean,1,40,2,0.73
euclidean,1,40,3,0.72
euclidean,1,40,5,0.74
euclidean,1,40,10,0.72
euclidean,1,40,15,0.69
euclidean,1,40,20,0.66
euclidean,1,45,1,0.76
euclidean,1,45,2,0.74
euclidean,1,45,3,0.7
euclidean,1,45,5,0.76
euclidean,1,45,10,0.76
euclidean,1,45,15,0.71
euclidean,1,45,20,0.65
euclidean,1,50,1,0.76
euclidean,1,50,2,0.74
euclidean,1,50,3,0.7
euclidean,1,50,5,0.75
euclidean,1,50,10,0.77
euclidean,1,50,15,0.68
euclidean,1,50,20,0.66
euclidean,1,55,1,0.77
euclidean,1,55,2,0.73
euclidean,1,55,3,0.69
euclidean,1,55,5,0.74
euclidean,1,55,10,0.75
euclidean,1,55,15,0.72
euclidean,1,55,20,0.67
euclidean,1,60,1,0.76
euclidean,1,60,2,0.75
euclidean,1,60,3,0.69
euclidean,1,60,5,0.75
euclidean,1,60,10,0.78
euclidean,1,60,15,0.72
euclidean,1,60,20,0.66
euclidean,1,65,1,0.76
euclidean,1,65,2,0.73
euclidean,1,65,3,0.69
euclidean,1,65,5,0.76
euclidean,1,65,10,0.79
euclidean,1,65,15,0.73
euclidean,1,65,20,0.65
euclidean,1,70,1,0.77
euclidean,1,70,2,0.73
euclidean,1,70,3,0.69
euclidean,1,70,5,0.76
euclidean,1,70,10,0.78
euclidean,1,70,15,0.71
euclidean,1,70,20,0.66
euclidean,1,75,1,0.78
euclidean,1,75,2,0.74
euclidean,1,75,3,0.71
euclidean,1,75,5,0.77
euclidean,1,75,10,0.8
euclidean,1,75,15,0.73
euclidean,1,75,20,0.66
euclidean,2,0,1,0.73
euclidean,2,0,2,0.7
euclidean,2,0,3,0.7
euclidean,2,0,5,0.68
euclidean,2,0,10,0.72
euclidean,2,0,15,0.68
euclidean,2,0,20,0.71
euclidean,2,3,1,0.47
euclidean,2,3,2,0.47
euclidean,2,3,3,0.46
euclidean,2,3,5,0.46
euclidean,2,3,10,0.53
euclidean,2,3,15,0.46
euclidean,2,3,20,0.46
euclidean,2,4,1,0.53
euclidean,2,4,2,0.4
euclidean,2,4,3,0.48
euclidean,2,4,5,0.46
euclidean,2,4,10,0.5
euclidean,2,4,15,0.42
euclidean,2,4,20,0.52
euclidean,2,5,1,0.54
euclidean,2,5,2,0.49
euclidean,2,5,3,0.53
euclidean,2,5,5,0.51
euclidean,2,5,10,0.51
euclidean,2,5,15,0.51
euclidean,2,5,20,0.55
euclidean,2,6,1,0.6
euclidean,2,6,2,0.53
euclidean,2,6,3,0.53
euclidean,2,6,5,0.52
euclidean,2,6,10,0.51
euclidean,2,6,15,0.51
euclidean,2,6,20,0.5
euclidean,2,7,1,0.63
euclidean,2,7,2,0.57
euclidean,2,7,3,0.57
euclidean,2,7,5,0.59
euclidean,2,7,10,0.56
euclidean,2,7,15,0.58
euclidean,2,7,20,0.55
euclidean,2,8,1,0.67
euclidean,2,8,2,0.66
euclidean,2,8,3,0.64
euclidean,2,8,5,0.61
euclidean,2,8,10,0.59
euclidean,2,8,15,0.58
euclidean,2,8,20,0.58
euclidean,2,9,1,0.66
euclidean,2,9,2,0.7
euclidean,2,9,3,0.63
euclidean,2,9,5,0.62
euclidean,2,9,10,0.59
euclidean,2,9,15,0.6
euclidean,2,9,20,0.62
euclidean,2,10,1,0.66
euclidean,2,10,2,0.67
euclidean,2,10,3,0.63
euclidean,2,10,5,0.66
euclidean,2,10,10,0.57
euclidean,2,10,15,0.62
euclidean,2,10,20,0.64
euclidean,2,13,1,0.69
euclidean,2,13,2,0.69
euclidean,2,13,3,0.62
euclidean,2,13,5,0.65
euclidean,2,13,10,0.6
euclidean,2,13,15,0.66
euclidean,2,13,20,0.64
euclidean,2,15,1,0.66
euclidean,2,15,2,0.68
euclidean,2,15,3,0.65
euclidean,2,15,5,0.65
euclidean,2,15,10,0.61
euclidean,2,15,15,0.6
euclidean,2,15,20,0.65
euclidean,2,20,1,0.69
euclidean,2,20,2,0.68
euclidean,2,20,3,0.66
euclidean,2,20,5,0.66
euclidean,2,20,10,0.65
euclidean,2,20,15,0.65
euclidean,2,20,20,0.7
euclidean,2,25,1,0.73
euclidean,2,25,2,0.68
euclidean,2,25,3,0.65
euclidean,2,25,5,0.67
euclidean,2,25,10,0.68
euclidean,2,25,15,0.64
euclidean,2,25,20,0.62
euclidean,2,30,1,0.69
euclidean,2,30,2,0.65
euclidean,2,30,3,0.67
euclidean,2,30,5,0.67
euclidean,2,30,10,0.7
euclidean,2,30,15,0.68
euclidean,2,30,20,0.63
euclidean,2,35,1,0.72
euclidean,2,35,2,0.69
euclidean,2,35,3,0.67
euclidean,2,35,5,0.69
euclidean,2,35,10,0.71
euclidean,2,35,15,0.67
euclidean,2,35,20,0.63
euclidean,2,40,1,0.73
euclidean,2,40,2,0.71
euclidean,2,40,3,0.69
euclidean,2,40,5,0.69
euclidean,2,40,10,0.71
euclidean,2,40,15,0.66
euclidean,2,40,20,0.66
euclidean,2,45,1,0.73
euclidean,2,45,2,0.7
euclidean,2,45,3,0.65
euclidean,2,45,5,0.67
euclidean,2,45,10,0.71
euclidean,2,45,15,0.69
euclidean,2,45,20,0.64
euclidean,2,50,1,0.73
euclidean,2,50,2,0.69
euclidean,2,50,3,0.67
euclidean,2,50,5,0.66
euclidean,2,50,10,0.71
euclidean,2,50,15,0.68
euclidean,2,50,20,0.64
euclidean,2,55,1,0.74
euclidean,2,55,2,0.67
euclidean,2,55,3,0.67
euclidean,2,55,5,0.68
euclidean,2,55,10,0.72
euclidean,2,55,15,0.68
euclidean,2,55,20,0.67
euclidean,2,60,1,0.74
euclidean,2,60,2,0.67
euclidean,2,60,3,0.65
euclidean,2,60,5,0.67
euclidean,2,60,10,0.69
euclidean,2,60,15,0.67
euclidean,2,60,20,0.7
euclidean,2,65,1,0.74
euclidean,2,65,2,0.68
euclidean,2,65,3,0.68
euclidean,2,65,5,0.68
euclidean,2,65,10,0.7
euclidean,2,65,15,0.68
euclidean,2,65,20,0.7
euclidean,2,70,1,0.75
euclidean,2,70,2,0.71
euclidean,2,70,3,0.67
euclidean,2,70,5,0.68
euclidean,2,70,10,0.72
euclidean,2,70,15,0.68
euclidean,2,70,20,0.7
euclidean,2,75,1,0.76
euclidean,2,75,2,0.71
euclidean,2,75,3,0.68
euclidean,2,75,5,0.69
euclidean,2,75,10,0.73
euclidean,2,75,15,0.69
euclidean,2,75,20,0.71
euclidean,3,0,1,0.75
euclidean,3,0,2,0.67
euclidean,3,0,3,0.71
euclidean,3,0,5,0.69
euclidean,3,0,10,0.75
euclidean,3,0,15,0.68
euclidean,3,0,20,0.69
euclidean,3,3,1,0.48
euclidean,3,3,2,0.46
euclidean,3,3,3,0.51
euclidean,3,3,5,0.48
euclidean,3,3,10,0.51
euclidean,3,3,15,0.52
euclidean,3,3,20,0.47
euclidean,3,4,1,0.57
euclidean,3,4,2,0.47
euclidean,3,4,3,0.53
euclidean,3,4,5,0.53
euclidean,3,4,10,0.53
euclidean,3,4,15,0.48
euclidean,3,4,20,0.48
euclidean,3,5,1,0.68
euclidean,3,5,2,0.49
euclidean,3,5,3,0.6
euclidean,3,5,5,0.55
euclidean,3,5,10,0.56
euclidean,3,5,15,0.57
euclidean,3,5,20,0.5
euclidean,3,6,1,0.59
euclidean,3,6,2,0.54
euclidean,3,6,3,0.59
euclidean,3,6,5,0.55
euclidean,3,6,10,0.56
euclidean,3,6,15,0.55
euclidean,3,6,20,0.51
euclidean,3,7,1,0.67
euclidean,3,7,2,0.55
euclidean,3,7,3,0.62
euclidean,3,7,5,0.57
euclidean,3,7,10,0.55
euclidean,3,7,15,0.55
euclidean,3,7,20,0.57
euclidean,3,8,1,0.65
euclidean,3,8,2,0.63
euclidean,3,8,3,0.63
euclidean,3,8,5,0.62
euclidean,3,8,10,0.56
euclidean,3,8,15,0.58
euclidean,3,8,20,0.55
euclidean,3,9,1,0.7
euclidean,3,9,2,0.62
euclidean,3,9,3,0.64
euclidean,3,9,5,0.68
euclidean,3,9,10,0.58
euclidean,3,9,15,0.57
euclidean,3,9,20,0.64
euclidean,3,10,1,0.67
euclidean,3,10,2,0.63
euclidean,3,10,3,0.64
euclidean,3,10,5,0.68
euclidean,3,10,10,0.59
euclidean,3,10,15,0.58
euclidean,3,10,20,0.64
euclidean,3,13,1,0.71
euclidean,3,13,2,0.71
euclidean,3,13,3,0.65
euclidean,3,13,5,0.69
euclidean,3,13,10,0.59
euclidean,3,13,15,0.62
euclidean,3,13,20,0.66
euclidean,3,15,1,0.74
euclidean,3,15,2,0.69
euclidean,3,15,3,0.67
euclidean,3,15,5,0.69
euclidean,3,15,10,0.64
euclidean,3,15,15,0.63
euclidean,3,15,20,0.66
euclidean,3,20,1,0.72
euclidean,3,20,2,0.69
euclidean,3,20,3,0.64
euclidean,3,20,5,0.66
euclidean,3,20,10,0.64
euclidean,3,20,15,0.74
euclidean,3,20,20,0.67
euclidean,3,25,1,0.7
euclidean,3,25,2,0.67
euclidean,3,25,3,0.68
euclidean,3,25,5,0.71
euclidean,3,25,10,0.72
euclidean,3,25,15,0.72
euclidean,3,25,20,0.63
euclidean,3,30,1,0.71
euclidean,3,30,2,0.65
euclidean,3,30,3,0.66
euclidean,3,30,5,0.72
euclidean,3,30,10,0.7
euclidean,3,30,15,0.68
euclidean,3,30,20,0.62
euclidean,3,35,1,0.72
euclidean,3,35,2,0.67
euclidean,3,35,3,0.67
euclidean,3,35,5,0.68
euclidean,3,35,10,0.74
euclidean,3,35,15,0.68
euclidean,3,35,20,0.63
euclidean,3,40,1,0.74
euclidean,3,40,2,0.64
euclidean,3,40,3,0.68
euclidean,3,40,5,0.69
euclidean,3,40,10,0.75
euclidean,3,40,15,0.68
euclidean,3,40,20,0.64
euclidean,3,45,1,0.73
euclidean,3,45,2,0.67
euclidean,3,45,3,0.68
euclidean,3,45,5,0.7
euclidean,3,45,10,0.74
euclidean,3,45,15,0.67
euclidean,3,45,20,0.64
euclidean,3,50,1,0.73
euclidean,3,50,2,0.66
euclidean,3,50,3,0.71
euclidean,3,50,5,0.71
euclidean,3,50,10,0.74
euclidean,3,50,15,0.69
euclidean,3,50,20,0.66
euclidean,3,55,1,0.74
euclidean,3,55,2,0.66
euclidean,3,55,3,0.72
euclidean,3,55,5,0.7
euclidean,3,55,10,0.75
euclidean,3,55,15,0.7
euclidean,3,55,20,0.66
euclidean,3,60,1,0.75
euclidean,3,60,2,0.67
euclidean,3,60,3,0.71
euclidean,3,60,5,0.72
euclidean,3,60,10,0.77
euclidean,3,60,15,0.71
euclidean,3,60,20,0.67
euclidean,3,65,1,0.76
euclidean,3,65,2,0.66
euclidean,3,65,3,0.71
euclidean,3,65,5,0.7
euclidean,3,65,10,0.77
euclidean,3,65,15,0.7
euclidean,3,65,20,0.68
euclidean,3,70,1,0.76
euclidean,3,70,2,0.67
euclidean,3,70,3,0.69
euclidean,3,70,5,0.72
euclidean,3,70,10,0.74
euclidean,3,70,15,0.71
euclidean,3,70,20,0.67
euclidean,3,75,1,0.76
euclidean,3,75,2,0.69
euclidean,3,75,3,0.7
euclidean,3,75,5,0.72
euclidean,3,75,10,0.74
euclidean,3,75,15,0.7
euclidean,3,75,20,0.67
euclidean,4,0,1,0.77
euclidean,4,0,2,0.69
euclidean,4,0,3,0.68
euclidean,4,0,5,0.72
euclidean,4,0,10,0.76
euclidean,4,0,15,0.72
euclidean,4,0,20,0.69
euclidean,4,3,1,0.53
euclidean,4,3,2,0.46
euclidean,4,3,3,0.53
euclidean,4,3,5,0.51
euclidean,4,3,10,0.47
euclidean,4,3,15,0.5
euclidean,4,3,20,0.48
euclidean,4,4,1,0.58
euclidean,4,4,2,0.46
euclidean,4,4,3,0.53
euclidean,4,4,5,0.54
euclidean,4,4,10,0.57
euclidean,4,4,15,0.5
euclidean,4,4,20,0.54
euclidean,4,5,1,0.59
euclidean,4,5,2,0.52
euclidean,4,5,3,0.57
euclidean,4,5,5,0.57
euclidean,4,5,10,0.53
euclidean,4,5,15,0.55
euclidean,4,5,20,0.52
euclidean,4,6,1,0.61
euclidean,4,6,2,0.52
euclidean,4,6,3,0.53
euclidean,4,6,5,0.55
euclidean,4,6,10,0.54
euclidean,4,6,15,0.59
euclidean,4,6,20,0.51
euclidean,4,7,1,0.71
euclidean,4,7,2,0.6
euclidean,4,7,3,0.59
euclidean,4,7,5,0.61
euclidean,4,7,10,0.63
euclidean,4,7,15,0.62
euclidean,4,7,20,0.58
euclidean,4,8,1,0.72
euclidean,4,8,2,0.64
euclidean,4,8,3,0.63
euclidean,4,8,5,0.66
euclidean,4,8,10,0.58
euclidean,4,8,15,0.62
euclidean,4,8,20,0.65
euclidean,4,9,1,0.71
euclidean,4,9,2,0.68
euclidean,4,9,3,0.64
euclidean,4,9,5,0.68
euclidean,4,9,10,0.62
euclidean,4,9,15,0.58
euclidean,4,9,20,0.6
euclidean,4,10,1,0.7
euclidean,4,10,2,0.67
euclidean,4,10,3,0.64
euclidean,4,10,5,0.67
euclidean,4,10,10,0.62
euclidean,4,10,15,0.61
euclidean,4,10,20,0.63
euclidean,4,13,1,0.74
euclidean,4,13,2,0.69
euclidean,4,13,3,0.69
euclidean,4,13,5,0.7
euclidean,4,13,10,0.63
euclidean,4,13,15,0.65
euclidean,4,13,20,0.64
euclidean,4,15,1,0.75
euclidean,4,15,2,0.7
euclidean,4,15,3,0.68
euclidean,4,15,5,0.7
euclidean,4,15,10,0.62
euclidean,4,15,15,0.66
euclidean,4,15,20,0.63
euclidean,4,20,1,0.79
euclidean,4,20,2,0.68
euclidean,4,20,3,0.68
euclidean,4,20,5,0.69
euclidean,4,20,10,0.67
euclidean,4,20,15,0.69
euclidean,4,20,20,0.66
euclidean,4,25,1,0.72
euclidean,4,25,2,0.68
euclidean,4,25,3,0.67
euclidean,4,25,5,0.74
euclidean,4,25,10,0.72
euclidean,4,25,15,0.73
euclidean,4,25,20,0.65
euclidean,4,30,1,0.72
euclidean,4,30,2,0.69
euclidean,4,30,3,0.68
euclidean,4,30,5,0.7
euclidean,4,30,10,0.75
euclidean,4,30,15,0.72
euclidean,4,30,20,0.67
euclidean,4,35,1,0.74
euclidean,4,35,2,0.7
euclidean,4,35,3,0.67
euclidean,4,35,5,0.67
euclidean,4,35,10,0.77
euclidean,4,35,15,0.7
euclidean,4,35,20,0.62
euclidean,4,40,1,0.72
euclidean,4,40,2,0.7
euclidean,4,40,3,0.65
euclidean,4,40,5,0.7
euclidean,4,40,10,0.76
euclidean,4,40,15,0.71
euclidean,4,40,20,0.66
euclidean,4,45,1,0.72
euclidean,4,45,2,0.71
euclidean,4,45,3,0.68
euclidean,4,45,5,0.71
euclidean,4,45,10,0.78
euclidean,4,45,15,0.71
euclidean,4,45,20,0.66
euclidean,4,50,1,0.73
euclidean,4,50,2,0.71
euclidean,4,50,3,0.69
euclidean,4,50,5,0.71
euclidean,4,50,10,0.79
euclidean,4,50,15,0.7
euclidean,4,50,20,0.68
euclidean,4,55,1,0.74
euclidean,4,55,2,0.72
euclidean,4,55,3,0.68
euclidean,4,55,5,0.71
euclidean,4,55,10,0.77
euclidean,4,55,15,0.72
euclidean,4,55,20,0.69
euclidean,4,60,1,0.74
euclidean,4,60,2,0.71
euclidean,4,60,3,0.68
euclidean,4,60,5,0.72
euclidean,4,60,10,0.78
euclidean,4,60,15,0.71
euclidean,4,60,20,0.67
euclidean,4,65,1,0.76
euclidean,4,65,2,0.7
euclidean,4,65,3,0.67
euclidean,4,65,5,0.72
euclidean,4,65,10,0.78
euclidean,4,65,15,0.72
euclidean,4,65,20,0.67
euclidean,4,70,1,0.76
euclidean,4,70,2,0.7
euclidean,4,70,3,0.68
euclidean,4,70,5,0.73
euclidean,4,70,10,0.78
euclidean,4,70,15,0.71
euclidean,4,70,20,0.68
euclidean,4,75,1,0.76
euclidean,4,75,2,0.7
euclidean,4,75,3,0.69
euclidean,4,75,5,0.72
euclidean,4,75,10,0.77
euclidean,4,75,15,0.72
euclidean,4,75,20,0.69
euclidean,5,0,1,0.76
euclidean,5,0,2,0.68
euclidean,5,0,3,0.7
euclidean,5,0,5,0.67
euclidean,5,0,10,0.72
euclidean,5,0,15,0.69
euclidean,5,0,20,0.66
euclidean,5,3,1,0.54
euclidean,5,3,2,0.47
euclidean,5,3,3,0.53
euclidean,5,3,5,0.48
euclidean,5,3,10,0.51
euclidean,5,3,15,0.47
euclidean,5,3,20,0.47
euclidean,5,4,1,0.57
euclidean,5,4,2,0.42
euclidean,5,4,3,0.52
euclidean,5,4,5,0.56
euclidean,5,4,10,0.52
euclidean,5,4,15,0.54
euclidean,5,4,20,0.54
euclidean,5,5,1,0.61
euclidean,5,5,2,0.55
euclidean,5,5,3,0.6
euclidean,5,5,5,0.55
euclidean,5,5,10,0.58
euclidean,5,5,15,0.57
