Metrics,Num_Neighbors,PCA_Components,Score
euclidean,16,27,0.46543778801843316
euclidean,16,28,0.46543778801843316
euclidean,16,29,0.46543778801843316
euclidean,16,30,0.46543778801843316
euclidean,16,31,0.46543778801843316
euclidean,16,32,0.46543778801843316
euclidean,16,33,0.46543778801843316
euclidean,16,34,0.46543778801843316
euclidean,16,35,0.46543778801843316
euclidean,16,36,0.46543778801843316
euclidean,16,37,0.46543778801843316
euclidean,16,38,0.46543778801843316
euclidean,16,39,0.46543778801843316
euclidean,16,40,0.46543778801843316
euclidean,16,41,0.46543778801843316
euclidean,16,42,0.46543778801843316
euclidean,16,43,0.46543778801843316
euclidean,16,44,0.46543778801843316
euclidean,16,45,0.46543778801843316
euclidean,16,46,0.46543778801843316
euclidean,16,47,0.46543778801843316
euclidean,16,48,0.46543778801843316
euclidean,16,49,0.46543778801843316
euclidean,16,50,0.46543778801843316
euclidean,17,1,0.30414746543778803
euclidean,17,2,0.4377880184331797
euclidean,17,3,0.43317972350230416
euclidean,17,4,0.4423963133640553
euclidean,17,5,0.45161290322580644
euclidean,17,6,0.4608294930875576
euclidean,17,7,0.45622119815668205
euclidean,17,8,0.45622119815668205
euclidean,17,9,0.45622119815668205
euclidean,17,10,0.45622119815668205
euclidean,17,11,0.45622119815668205
euclidean,17,12,0.45622119815668205
euclidean,17,13,0.45622119815668205
euclidean,17,14,0.45622119815668205
euclidean,17,15,0.45622119815668205
euclidean,17,16,0.4608294930875576
euclidean,17,17,0.4608294930875576
euclidean,17,18,0.4608294930875576
euclidean,17,19,0.4608294930875576
euclidean,17,20,0.4608294930875576
euclidean,17,21,0.4608294930875576
euclidean,17,22,0.4608294930875576
euclidean,17,23,0.4608294930875576
euclidean,17,24,0.4608294930875576
euclidean,17,25,0.4608294930875576
euclidean,17,26,0.4608294930875576
euclidean,17,27,0.4608294930875576
euclidean,17,28,0.4608294930875576
euclidean,17,29,0.4608294930875576
euclidean,17,30,0.4608294930875576
euclidean,17,31,0.4608294930875576
euclidean,17,32,0.4608294930875576
euclidean,17,33,0.4608294930875576
euclidean,17,34,0.4608294930875576
euclidean,17,35,0.4608294930875576
euclidean,17,36,0.4608294930875576
euclidean,17,37,0.4608294930875576
euclidean,17,38,0.4608294930875576
euclidean,17,39,0.4608294930875576
euclidean,17,40,0.4608294930875576
euclidean,17,41,0.4608294930875576
euclidean,17,42,0.4608294930875576
euclidean,17,43,0.4608294930875576
euclidean,17,44,0.4608294930875576
euclidean,17,45,0.4608294930875576
euclidean,17,46,0.4608294930875576
euclidean,17,47,0.4608294930875576
euclidean,17,48,0.4608294930875576
euclidean,17,49,0.4608294930875576
euclidean,17,50,0.4608294930875576
euclidean,18,1,0.30414746543778803
euclidean,18,2,0.4377880184331797
euclidean,18,3,0.4377880184331797
euclidean,18,4,0.4423963133640553
euclidean,18,5,0.4608294930875576
euclidean,18,6,0.45161290322580644
euclidean,18,7,0.45161290322580644
euclidean,18,8,0.45622119815668205
euclidean,18,9,0.45622119815668205
euclidean,18,10,0.45622119815668205
euclidean,18,11,0.45622119815668205
euclidean,18,12,0.4608294930875576
euclidean,18,13,0.4608294930875576
euclidean,18,14,0.4608294930875576
euclidean,18,15,0.4608294930875576
euclidean,18,16,0.4608294930875576
euclidean,18,17,0.4608294930875576
euclidean,18,18,0.4608294930875576
euclidean,18,19,0.4608294930875576
euclidean,18,20,0.4608294930875576
euclidean,18,21,0.4608294930875576
euclidean,18,22,0.4608294930875576
euclidean,18,23,0.4608294930875576
euclidean,18,24,0.4608294930875576
euclidean,18,25,0.4608294930875576
euclidean,18,26,0.4608294930875576
euclidean,18,27,0.4608294930875576
euclidean,18,28,0.4608294930875576
euclidean,18,29,0.4608294930875576
euclidean,18,30,0.4608294930875576
euclidean,18,31,0.4608294930875576
euclidean,18,32,0.4608294930875576
euclidean,18,33,0.4608294930875576
euclidean,18,34,0.4608294930875576
euclidean,18,35,0.4608294930875576
euclidean,18,36,0.4608294930875576
euclidean,18,37,0.4608294930875576
euclidean,18,38,0.4608294930875576
euclidean,18,39,0.4608294930875576
euclidean,18,40,0.4608294930875576
euclidean,18,41,0.4608294930875576
euclidean,18,42,0.4608294930875576
euclidean,18,43,0.4608294930875576
euclidean,18,44,0.4608294930875576
euclidean,18,45,0.4608294930875576
euclidean,18,46,0.4608294930875576
euclidean,18,47,0.4608294930875576
euclidean,18,48,0.4608294930875576
euclidean,18,49,0.4608294930875576
euclidean,18,50,0.4608294930875576
euclidean,19,1,0.3087557603686636
euclidean,19,2,0.4377880184331797
euclidean,19,3,0.42857142857142855
euclidean,19,4,0.43317972350230416
euclidean,19,5,0.42857142857142855
euclidean,19,6,0.42857142857142855
euclidean,19,7,0.4377880184331797
euclidean,19,8,0.4423963133640553
euclidean,19,9,0.4423963133640553
euclidean,19,10,0.4423963133640553
euclidean,19,11,0.4423963133640553
euclidean,19,12,0.4423963133640553
euclidean,19,13,0.4423963133640553
euclidean,19,14,0.4423963133640553
euclidean,19,15,0.4423963133640553
euclidean,19,16,0.4423963133640553
euclidean,19,17,0.4423963133640553
euclidean,19,18,0.4423963133640553
euclidean,19,19,0.4423963133640553
euclidean,19,20,0.4423963133640553
euclidean,19,21,0.4423963133640553
euclidean,19,22,0.4423963133640553
euclidean,19,23,0.4423963133640553
euclidean,19,24,0.4423963133640553
euclidean,19,25,0.4423963133640553
euclidean,19,26,0.4423963133640553
euclidean,19,27,0.4423963133640553
euclidean,19,28,0.4423963133640553
euclidean,19,29,0.4423963133640553
euclidean,19,30,0.4423963133640553
euclidean,19,31,0.4423963133640553
euclidean,19,32,0.4423963133640553
euclidean,19,33,0.4423963133640553
euclidean,19,34,0.4423963133640553
euclidean,19,35,0.4423963133640553
euclidean,19,36,0.4423963133640553
euclidean,19,37,0.4423963133640553
euclidean,19,38,0.4423963133640553
euclidean,19,39,0.4423963133640553
euclidean,19,40,0.4423963133640553
euclidean,19,41,0.4423963133640553
euclidean,19,42,0.4423963133640553
euclidean,19,43,0.4423963133640553
euclidean,19,44,0.4423963133640553
euclidean,19,45,0.4423963133640553
euclidean,19,46,0.4423963133640553
euclidean,19,47,0.4423963133640553
euclidean,19,48,0.4423963133640553
euclidean,19,49,0.4423963133640553
euclidean,19,50,0.4423963133640553
euclidean,20,1,0.30414746543778803
euclidean,20,2,0.4377880184331797
euclidean,20,3,0.41935483870967744
euclidean,20,4,0.423963133640553
euclidean,20,5,0.42857142857142855
euclidean,20,6,0.4377880184331797
euclidean,20,7,0.4470046082949309
euclidean,20,8,0.4377880184331797
euclidean,20,9,0.4377880184331797
euclidean,20,10,0.4377880184331797
euclidean,20,11,0.4377880184331797
euclidean,20,12,0.4377880184331797
euclidean,20,13,0.4377880184331797
euclidean,20,14,0.4377880184331797
euclidean,20,15,0.4377880184331797
euclidean,20,16,0.4377880184331797
euclidean,20,17,0.4377880184331797
euclidean,20,18,0.4377880184331797
euclidean,20,19,0.4377880184331797
euclidean,20,20,0.4377880184331797
euclidean,20,21,0.4377880184331797
euclidean,20,22,0.4377880184331797
euclidean,20,23,0.4377880184331797
euclidean,20,24,0.4377880184331797
euclidean,20,25,0.4377880184331797
euclidean,20,26,0.4377880184331797
euclidean,20,27,0.4377880184331797
euclidean,20,28,0.4377880184331797
euclidean,20,29,0.4377880184331797
euclidean,20,30,0.4377880184331797
euclidean,20,31,0.4377880184331797
euclidean,20,32,0.4377880184331797
euclidean,20,33,0.4377880184331797
euclidean,20,34,0.4377880184331797
euclidean,20,35,0.4377880184331797
euclidean,20,36,0.4377880184331797
euclidean,20,37,0.4377880184331797
euclidean,20,38,0.4377880184331797
euclidean,20,39,0.4377880184331797
euclidean,20,40,0.4377880184331797
euclidean,20,41,0.4377880184331797
euclidean,20,42,0.4377880184331797
euclidean,20,43,0.4377880184331797
euclidean,20,44,0.4377880184331797
euclidean,20,45,0.4377880184331797
euclidean,20,46,0.4377880184331797
euclidean,20,47,0.4377880184331797
euclidean,20,48,0.4377880184331797
euclidean,20,49,0.4377880184331797
euclidean,20,50,0.4377880184331797
minkowski,1,1,0.23963133640552994
minkowski,1,2,0.30414746543778803
minkowski,1,3,0.31336405529953915
minkowski,1,4,0.34101382488479265
minkowski,1,5,0.35023041474654376
minkowski,1,6,0.3686635944700461
minkowski,1,7,0.35944700460829493
minkowski,1,8,0.3778801843317972
minkowski,1,9,0.3778801843317972
minkowski,1,10,0.3778801843317972
minkowski,1,11,0.3778801843317972
minkowski,1,12,0.3778801843317972
minkowski,1,13,0.3824884792626728
minkowski,1,14,0.3824884792626728
minkowski,1,15,0.3824884792626728
minkowski,1,16,0.3824884792626728
minkowski,1,17,0.3870967741935484
minkowski,1,18,0.3824884792626728
minkowski,1,19,0.3824884792626728
minkowski,1,20,0.3824884792626728
minkowski,1,21,0.3824884792626728
minkowski,1,22,0.3870967741935484
minkowski,1,23,0.3870967741935484
minkowski,1,24,0.3870967741935484
minkowski,1,25,0.3870967741935484
minkowski,1,26,0.3870967741935484
minkowski,1,27,0.3870967741935484
minkowski,1,28,0.3870967741935484
minkowski,1,29,0.3870967741935484
minkowski,1,30,0.3870967741935484
minkowski,1,31,0.3870967741935484
minkowski,1,32,0.3870967741935484
minkowski,1,33,0.3870967741935484
minkowski,1,34,0.3870967741935484
minkowski,1,35,0.3870967741935484
minkowski,1,36,0.3870967741935484
minkowski,1,37,0.3870967741935484
minkowski,1,38,0.3870967741935484
minkowski,1,39,0.3870967741935484
minkowski,1,40,0.3870967741935484
minkowski,1,41,0.3870967741935484
minkowski,1,42,0.3870967741935484
minkowski,1,43,0.3870967741935484
minkowski,1,44,0.3870967741935484
minkowski,1,45,0.3870967741935484
minkowski,1,46,0.3870967741935484
minkowski,1,47,0.3870967741935484
minkowski,1,48,0.3870967741935484
minkowski,1,49,0.3870967741935484
minkowski,1,50,0.3870967741935484
minkowski,2,1,0.21658986175115208
minkowski,2,2,0.31797235023041476
minkowski,2,3,0.35023041474654376
minkowski,2,4,0.3640552995391705
minkowski,2,5,0.3778801843317972
minkowski,2,6,0.3778801843317972
minkowski,2,7,0.37327188940092165
minkowski,2,8,0.3870967741935484
minkowski,2,9,0.3870967741935484
minkowski,2,10,0.3824884792626728
minkowski,2,11,0.3870967741935484
minkowski,2,12,0.3870967741935484
minkowski,2,13,0.3870967741935484
minkowski,2,14,0.391705069124424
minkowski,2,15,0.391705069124424
minkowski,2,16,0.391705069124424
minkowski,2,17,0.391705069124424
minkowski,2,18,0.391705069124424
minkowski,2,19,0.391705069124424
minkowski,2,20,0.391705069124424
minkowski,2,21,0.391705069124424
minkowski,2,22,0.391705069124424
minkowski,2,23,0.391705069124424
minkowski,2,24,0.391705069124424
minkowski,2,25,0.391705069124424
minkowski,2,26,0.391705069124424
minkowski,2,27,0.391705069124424
minkowski,2,28,0.391705069124424
minkowski,2,29,0.391705069124424
minkowski,2,30,0.39631336405529954
minkowski,2,31,0.39631336405529954
minkowski,2,32,0.39631336405529954
minkowski,2,33,0.39631336405529954
minkowski,2,34,0.39631336405529954
minkowski,2,35,0.39631336405529954
minkowski,2,36,0.39631336405529954
minkowski,2,37,0.39631336405529954
minkowski,2,38,0.39631336405529954
minkowski,2,39,0.39631336405529954
minkowski,2,40,0.39631336405529954
minkowski,2,41,0.39631336405529954
minkowski,2,42,0.39631336405529954
minkowski,2,43,0.39631336405529954
minkowski,2,44,0.39631336405529954
minkowski,2,45,0.39631336405529954
minkowski,2,46,0.39631336405529954
minkowski,2,47,0.39631336405529954
minkowski,2,48,0.39631336405529954
minkowski,2,49,0.39631336405529954
minkowski,2,50,0.39631336405529954
minkowski,3,1,0.22119815668202766
minkowski,3,2,0.35944700460829493
minkowski,3,3,0.33640552995391704
minkowski,3,4,0.35023041474654376
minkowski,3,5,0.3640552995391705
minkowski,3,6,0.3824884792626728
minkowski,3,7,0.3870967741935484
minkowski,3,8,0.391705069124424
minkowski,3,9,0.391705069124424
minkowski,3,10,0.3870967741935484
minkowski,3,11,0.39631336405529954
minkowski,3,12,0.4009216589861751
minkowski,3,13,0.391705069124424
minkowski,3,14,0.391705069124424
minkowski,3,15,0.391705069124424
minkowski,3,16,0.391705069124424
minkowski,3,17,0.391705069124424
minkowski,3,18,0.391705069124424
minkowski,3,19,0.39631336405529954
minkowski,3,20,0.391705069124424
minkowski,3,21,0.3870967741935484
minkowski,3,22,0.391705069124424
minkowski,3,23,0.391705069124424
minkowski,3,24,0.39631336405529954
minkowski,3,25,0.39631336405529954
minkowski,3,26,0.39631336405529954
minkowski,3,27,0.39631336405529954
minkowski,3,28,0.39631336405529954
minkowski,3,29,0.39631336405529954
minkowski,3,30,0.39631336405529954
minkowski,3,31,0.39631336405529954
minkowski,3,32,0.39631336405529954
minkowski,3,33,0.39631336405529954
minkowski,3,34,0.39631336405529954
minkowski,3,35,0.39631336405529954
minkowski,3,36,0.39631336405529954
minkowski,3,37,0.39631336405529954
minkowski,3,38,0.39631336405529954
minkowski,3,39,0.39631336405529954
minkowski,3,40,0.39631336405529954
minkowski,3,41,0.39631336405529954
minkowski,3,42,0.39631336405529954
minkowski,3,43,0.39631336405529954
minkowski,3,44,0.39631336405529954
minkowski,3,45,0.39631336405529954
minkowski,3,46,0.39631336405529954
minkowski,3,47,0.39631336405529954
minkowski,3,48,0.39631336405529954
minkowski,3,49,0.39631336405529954
minkowski,3,50,0.39631336405529954
minkowski,4,1,0.21658986175115208
minkowski,4,2,0.41013824884792627
minkowski,4,3,0.3778801843317972
minkowski,4,4,0.3870967741935484
minkowski,4,5,0.41013824884792627
minkowski,4,6,0.41013824884792627
minkowski,4,7,0.41013824884792627
minkowski,4,8,0.4147465437788018
minkowski,4,9,0.4147465437788018
minkowski,4,10,0.4147465437788018
minkowski,4,11,0.4147465437788018
minkowski,4,12,0.4147465437788018
minkowski,4,13,0.4147465437788018
minkowski,4,14,0.4147465437788018
minkowski,4,15,0.4147465437788018
minkowski,4,16,0.4147465437788018
minkowski,4,17,0.4147465437788018
minkowski,4,18,0.4147465437788018
minkowski,4,19,0.4147465437788018
minkowski,4,20,0.4147465437788018
minkowski,4,21,0.4147465437788018
minkowski,4,22,0.4147465437788018
minkowski,4,23,0.4147465437788018
minkowski,4,24,0.4147465437788018
minkowski,4,25,0.4147465437788018
minkowski,4,26,0.4147465437788018
minkowski,4,27,0.4147465437788018
minkowski,4,28,0.4147465437788018
minkowski,4,29,0.4147465437788018
minkowski,4,30,0.4147465437788018
minkowski,4,31,0.4147465437788018
minkowski,4,32,0.4147465437788018
minkowski,4,33,0.4147465437788018
minkowski,4,34,0.4147465437788018
minkowski,4,35,0.4147465437788018
minkowski,4,36,0.4147465437788018
minkowski,4,37,0.4147465437788018
minkowski,4,38,0.4147465437788018
minkowski,4,39,0.4147465437788018
minkowski,4,40,0.4147465437788018
minkowski,4,41,0.4147465437788018
minkowski,4,42,0.4147465437788018
minkowski,4,43,0.4147465437788018
minkowski,4,44,0.4147465437788018
minkowski,4,45,0.4147465437788018
minkowski,4,46,0.4147465437788018
minkowski,4,47,0.4147465437788018
minkowski,4,48,0.4147465437788018
minkowski,4,49,0.4147465437788018
minkowski,4,50,0.4147465437788018
minkowski,5,1,0.23963133640552994
minkowski,5,2,0.41013824884792627
minkowski,5,3,0.37327188940092165
minkowski,5,4,0.39631336405529954
minkowski,5,5,0.41935483870967744
minkowski,5,6,0.42857142857142855
minkowski,5,7,0.4377880184331797
minkowski,5,8,0.43317972350230416
minkowski,5,9,0.43317972350230416
minkowski,5,10,0.43317972350230416
minkowski,5,11,0.4377880184331797
minkowski,5,12,0.4377880184331797
minkowski,5,13,0.4377880184331797
minkowski,5,14,0.4377880184331797
minkowski,5,15,0.4377880184331797
minkowski,5,16,0.4377880184331797
minkowski,5,17,0.4377880184331797
minkowski,5,18,0.4377880184331797
minkowski,5,19,0.4377880184331797
minkowski,5,20,0.4377880184331797
minkowski,5,21,0.4377880184331797
minkowski,5,22,0.4377880184331797
minkowski,5,23,0.4377880184331797
minkowski,5,24,0.4377880184331797
minkowski,5,25,0.4377880184331797
minkowski,5,26,0.4377880184331797
minkowski,5,27,0.4377880184331797
minkowski,5,28,0.4377880184331797
minkowski,5,29,0.4377880184331797
minkowski,5,30,0.4377880184331797
minkowski,5,31,0.4377880184331797
minkowski,5,32,0.4377880184331797
minkowski,5,33,0.4377880184331797
minkowski,5,34,0.4377880184331797
minkowski,5,35,0.4377880184331797
minkowski,5,36,0.4377880184331797
minkowski,5,37,0.4377880184331797
minkowski,5,38,0.4377880184331797
minkowski,5,39,0.4377880184331797
minkowski,5,40,0.4377880184331797
minkowski,5,41,0.4377880184331797
minkowski,5,42,0.4377880184331797
minkowski,5,43,0.4377880184331797
minkowski,5,44,0.4377880184331797
minkowski,5,45,0.4377880184331797
minkowski,5,46,0.4377880184331797
minkowski,5,47,0.4377880184331797
minkowski,5,48,0.4377880184331797
minkowski,5,49,0.4377880184331797
minkowski,5,50,0.4377880184331797
minkowski,6,1,0.22580645161290322
minkowski,6,2,0.4009216589861751
minkowski,6,3,0.39631336405529954
minkowski,6,4,0.41013824884792627
minkowski,6,5,0.42857142857142855
minkowski,6,6,0.4423963133640553
minkowski,6,7,0.4377880184331797
minkowski,6,8,0.4423963133640553
minkowski,6,9,0.4423963133640553
minkowski,6,10,0.4423963133640553
minkowski,6,11,0.4423963133640553
minkowski,6,12,0.4423963133640553
minkowski,6,13,0.4377880184331797
minkowski,6,14,0.4377880184331797
minkowski,6,15,0.4423963133640553
minkowski,6,16,0.4423963133640553
minkowski,6,17,0.4423963133640553
minkowski,6,18,0.4423963133640553
minkowski,6,19,0.4423963133640553
minkowski,6,20,0.4423963133640553
minkowski,6,21,0.4423963133640553
minkowski,6,22,0.4423963133640553
minkowski,6,23,0.4423963133640553
minkowski,6,24,0.4423963133640553
minkowski,6,25,0.4423963133640553
minkowski,6,26,0.4423963133640553
minkowski,6,27,0.4423963133640553
minkowski,6,28,0.4423963133640553
minkowski,6,29,0.4423963133640553
minkowski,6,30,0.4423963133640553
minkowski,6,31,0.4423963133640553
minkowski,6,32,0.4423963133640553
minkowski,6,33,0.4423963133640553
minkowski,6,34,0.4423963133640553
minkowski,6,35,0.4423963133640553
minkowski,6,36,0.4423963133640553
minkowski,6,37,0.4423963133640553
minkowski,6,38,0.4423963133640553
minkowski,6,39,0.4423963133640553
minkowski,6,40,0.4423963133640553
minkowski,6,41,0.4423963133640553
minkowski,6,42,0.4423963133640553
minkowski,6,43,0.4423963133640553
minkowski,6,44,0.4423963133640553
minkowski,6,45,0.4423963133640553
minkowski,6,46,0.4423963133640553
minkowski,6,47,0.4423963133640553
minkowski,6,48,0.4423963133640553
minkowski,6,49,0.4423963133640553
minkowski,6,50,0.4423963133640553
minkowski,7,1,0.25806451612903225
minkowski,7,2,0.3870967741935484
minkowski,7,3,0.39631336405529954
minkowski,7,4,0.4147465437788018
minkowski,7,5,0.41935483870967744
minkowski,7,6,0.42857142857142855
minkowski,7,7,0.43317972350230416
minkowski,7,8,0.41935483870967744
minkowski,7,9,0.41935483870967744
minkowski,7,10,0.41935483870967744
minkowski,7,11,0.41935483870967744
minkowski,7,12,0.41935483870967744
minkowski,7,13,0.41935483870967744
minkowski,7,14,0.41935483870967744
minkowski,7,15,0.41935483870967744
minkowski,7,16,0.41935483870967744
minkowski,7,17,0.41935483870967744
minkowski,7,18,0.41935483870967744
minkowski,7,19,0.41935483870967744
minkowski,7,20,0.41935483870967744
minkowski,7,21,0.41935483870967744
minkowski,7,22,0.41935483870967744
minkowski,7,23,0.41935483870967744
minkowski,7,24,0.41935483870967744
minkowski,7,25,0.41935483870967744
minkowski,7,26,0.41935483870967744
minkowski,7,27,0.41935483870967744
minkowski,7,28,0.41935483870967744
minkowski,7,29,0.41935483870967744
minkowski,7,30,0.41935483870967744
minkowski,7,31,0.41935483870967744
minkowski,7,32,0.41935483870967744
minkowski,7,33,0.41935483870967744
minkowski,7,34,0.41935483870967744
minkowski,7,35,0.41935483870967744
minkowski,7,36,0.41935483870967744
minkowski,7,37,0.41935483870967744
minkowski,7,38,0.41935483870967744
minkowski,7,39,0.41935483870967744
minkowski,7,40,0.41935483870967744
minkowski,7,41,0.41935483870967744
minkowski,7,42,0.41935483870967744
minkowski,7,43,0.41935483870967744
minkowski,7,44,0.41935483870967744
minkowski,7,45,0.41935483870967744
minkowski,7,46,0.41935483870967744
minkowski,7,47,0.41935483870967744
minkowski,7,48,0.41935483870967744
minkowski,7,49,0.41935483870967744
minkowski,7,50,0.41935483870967744
minkowski,8,1,0.23963133640552994
minkowski,8,2,0.3870967741935484
minkowski,8,3,0.3870967741935484
minkowski,8,4,0.4055299539170507
minkowski,8,5,0.41935483870967744
minkowski,8,6,0.4423963133640553
minkowski,8,7,0.4423963133640553
minkowski,8,8,0.4377880184331797
minkowski,8,9,0.4423963133640553
minkowski,8,10,0.4423963133640553
minkowski,8,11,0.4470046082949309
minkowski,8,12,0.4470046082949309
minkowski,8,13,0.4470046082949309
minkowski,8,14,0.4470046082949309
minkowski,8,15,0.4470046082949309
minkowski,8,16,0.4470046082949309
minkowski,8,17,0.4470046082949309
minkowski,8,18,0.4470046082949309
minkowski,8,19,0.4470046082949309
minkowski,8,20,0.4470046082949309
minkowski,8,21,0.4470046082949309
minkowski,8,22,0.4470046082949309
minkowski,8,23,0.4470046082949309
minkowski,8,24,0.4470046082949309
minkowski,8,25,0.4470046082949309
minkowski,8,26,0.4470046082949309
minkowski,8,27,0.4470046082949309
minkowski,8,28,0.4470046082949309
minkowski,8,29,0.4470046082949309
minkowski,8,30,0.4470046082949309
minkowski,8,31,0.4470046082949309
minkowski,8,32,0.4470046082949309
minkowski,8,33,0.4470046082949309
minkowski,8,34,0.4470046082949309
minkowski,8,35,0.4470046082949309
minkowski,8,36,0.4470046082949309
minkowski,8,37,0.4470046082949309
minkowski,8,38,0.4470046082949309
minkowski,8,39,0.4470046082949309
minkowski,8,40,0.4470046082949309
minkowski,8,41,0.4470046082949309
minkowski,8,42,0.4470046082949309
minkowski,8,43,0.4470046082949309
minkowski,8,44,0.4470046082949309
minkowski,8,45,0.4470046082949309
minkowski,8,46,0.4470046082949309
minkowski,8,47,0.4470046082949309
minkowski,8,48,0.4470046082949309
minkowski,8,49,0.4470046082949309
minkowski,8,50,0.4470046082949309
minkowski,9,1,0.24423963133640553
minkowski,9,2,0.4009216589861751
minkowski,9,3,0.39631336405529954
minkowski,9,4,0.41013824884792627
minkowski,9,5,0.43317972350230416
minkowski,9,6,0.4423963133640553
minkowski,9,7,0.43317972350230416
minkowski,9,8,0.4423963133640553
minkowski,9,9,0.4423963133640553
minkowski,9,10,0.4423963133640553
minkowski,9,11,0.4423963133640553
minkowski,9,12,0.4377880184331797
minkowski,9,13,0.4423963133640553
minkowski,9,14,0.4423963133640553
minkowski,9,15,0.4423963133640553
minkowski,9,16,0.4423963133640553
minkowski,9,17,0.4423963133640553
minkowski,9,18,0.4423963133640553
minkowski,9,19,0.4423963133640553
minkowski,9,20,0.4423963133640553
minkowski,9,21,0.4423963133640553
minkowski,9,22,0.4423963133640553
minkowski,9,23,0.4423963133640553
minkowski,9,24,0.4423963133640553
minkowski,9,25,0.4423963133640553
minkowski,9,26,0.4423963133640553
minkowski,9,27,0.4423963133640553
minkowski,9,28,0.4423963133640553
minkowski,9,29,0.4423963133640553
minkowski,9,30,0.4423963133640553
minkowski,9,31,0.4423963133640553
minkowski,9,32,0.4423963133640553
minkowski,9,33,0.4423963133640553
minkowski,9,34,0.4423963133640553
minkowski,9,35,0.4423963133640553
minkowski,9,36,0.4423963133640553
minkowski,9,37,0.4423963133640553
minkowski,9,38,0.4423963133640553
minkowski,9,39,0.4423963133640553
minkowski,9,40,0.4423963133640553
minkowski,9,41,0.4423963133640553
minkowski,9,42,0.4423963133640553
minkowski,9,43,0.4423963133640553
minkowski,9,44,0.4423963133640553
minkowski,9,45,0.4423963133640553
minkowski,9,46,0.4423963133640553
minkowski,9,47,0.4423963133640553
minkowski,9,48,0.4423963133640553
minkowski,9,49,0.4423963133640553
minkowski,9,50,0.4423963133640553
minkowski,10,1,0.2857142857142857
minkowski,10,2,0.4055299539170507
minkowski,10,3,0.4147465437788018
minkowski,10,4,0.42857142857142855
minkowski,10,5,0.4377880184331797
minkowski,10,6,0.43317972350230416
minkowski,10,7,0.4423963133640553
minkowski,10,8,0.4423963133640553
minkowski,10,9,0.4423963133640553
minkowski,10,10,0.4423963133640553
minkowski,10,11,0.4377880184331797
minkowski,10,12,0.4377880184331797
minkowski,10,13,0.4377880184331797
minkowski,10,14,0.4423963133640553
minkowski,10,15,0.4423963133640553
minkowski,10,16,0.4423963133640553
minkowski,10,17,0.4423963133640553
minkowski,10,18,0.4423963133640553
minkowski,10,19,0.4423963133640553
minkowski,10,20,0.4423963133640553
minkowski,10,21,0.4423963133640553
minkowski,10,22,0.4423963133640553
minkowski,10,23,0.4423963133640553
minkowski,10,24,0.4423963133640553
minkowski,10,25,0.4423963133640553
minkowski,10,26,0.4423963133640553
minkowski,10,27,0.4423963133640553
minkowski,10,28,0.4423963133640553
minkowski,10,29,0.4423963133640553
minkowski,10,30,0.4423963133640553
minkowski,10,31,0.4423963133640553
minkowski,10,32,0.4423963133640553
minkowski,10,33,0.4423963133640553
minkowski,10,34,0.4423963133640553
minkowski,10,35,0.4423963133640553
minkowski,10,36,0.4423963133640553
minkowski,10,37,0.4423963133640553
minkowski,10,38,0.4423963133640553
minkowski,10,39,0.4423963133640553
minkowski,10,40,0.4423963133640553
minkowski,10,41,0.4423963133640553
minkowski,10,42,0.4423963133640553
minkowski,10,43,0.4423963133640553
minkowski,10,44,0.4423963133640553
minkowski,10,45,0.4423963133640553
minkowski,10,46,0.4423963133640553
minkowski,10,47,0.4423963133640553
minkowski,10,48,0.4423963133640553
minkowski,10,49,0.4423963133640553
minkowski,10,50,0.4423963133640553
minkowski,11,1,0.29493087557603687
minkowski,11,2,0.4377880184331797
minkowski,11,3,0.423963133640553
minkowski,11,4,0.41935483870967744
minkowski,11,5,0.42857142857142855
minkowski,11,6,0.42857142857142855
minkowski,11,7,0.42857142857142855
minkowski,11,8,0.423963133640553
minkowski,11,9,0.42857142857142855
minkowski,11,10,0.42857142857142855
minkowski,11,11,0.42857142857142855
minkowski,11,12,0.42857142857142855
minkowski,11,13,0.42857142857142855
minkowski,11,14,0.42857142857142855
minkowski,11,15,0.42857142857142855
minkowski,11,16,0.42857142857142855
minkowski,11,17,0.42857142857142855
minkowski,11,18,0.42857142857142855
minkowski,11,19,0.42857142857142855
minkowski,11,20,0.42857142857142855
minkowski,11,21,0.42857142857142855
minkowski,11,22,0.42857142857142855
minkowski,11,23,0.42857142857142855
minkowski,11,24,0.42857142857142855
minkowski,11,25,0.42857142857142855
minkowski,11,26,0.42857142857142855
minkowski,11,27,0.42857142857142855
minkowski,11,28,0.42857142857142855
minkowski,11,29,0.42857142857142855
minkowski,11,30,0.42857142857142855
minkowski,11,31,0.42857142857142855
minkowski,11,32,0.42857142857142855
minkowski,11,33,0.42857142857142855
minkowski,11,34,0.42857142857142855
minkowski,11,35,0.42857142857142855
minkowski,11,36,0.42857142857142855
minkowski,11,37,0.42857142857142855
minkowski,11,38,0.42857142857142855
minkowski,11,39,0.42857142857142855
minkowski,11,40,0.42857142857142855
minkowski,11,41,0.42857142857142855
minkowski,11,42,0.42857142857142855
minkowski,11,43,0.42857142857142855
minkowski,11,44,0.42857142857142855
minkowski,11,45,0.42857142857142855
minkowski,11,46,0.42857142857142855
minkowski,11,47,0.42857142857142855
minkowski,11,48,0.42857142857142855
minkowski,11,49,0.42857142857142855
minkowski,11,50,0.42857142857142855
minkowski,12,1,0.2903225806451613
minkowski,12,2,0.41935483870967744
minkowski,12,3,0.43317972350230416
minkowski,12,4,0.423963133640553
